loan_id,origination_date,grade,region,product_type,ead,pd,lgd,loan_int_rate,loan_status,loan_percent_income,person_age,person_income,person_emp_length,cb_person_cred_hist_length,prior_default
LN009689,2021-03-16,D,RENT,PERSONAL,8400.0,0.578409,0.558398,14.84,1,0.14,23,61000,2.0,2,0
LN009690,2022-06-27,A,RENT,VENTURE,8400.0,0.085066,0.195909,7.88,0,0.12,24,68000,2.0,3,0
LN009691,2021-02-13,D,RENT,PERSONAL,8400.0,0.576924,0.55444,17.27,0,0.12,26,68926,4.0,2,0
LN009692,2023-11-27,C,MORTGAGE,EDUCATION,17600.0,0.301791,0.418456,12.53,0,0.28,25,63300,0.0,4,1
LN009693,2022-01-31,B,MORTGAGE,PERSONAL,10500.0,0.169452,0.299642,9.99,0,0.17,22,63400,6.0,2,0
LN009694,2021-07-09,B,OWN,VENTURE,20000.0,0.185661,0.291009,9.62,0,0.32,26,63400,0.0,3,0
LN009695,2023-10-31,A,RENT,MEDICAL,8400.0,0.080446,0.189075,6.54,0,0.11,22,73500,2.0,4,0
LN009696,2023-07-15,B,RENT,EDUCATION,8400.0,0.140815,0.339238,12.69,0,0.11,24,75000,1.0,4,0
LN009697,2021-05-23,C,RENT,DEBTCONSOLIDATION,8400.0,0.26992,0.41501,13.48,0,0.11,25,78600,0.0,3,1
LN009698,2022-08-06,C,RENT,PERSONAL,8400.0,0.190375,0.409187,13.48,0,0.09,26,90000,8.0,2,0
LN009699,2023-11-30,C,RENT,MEDICAL,8400.0,0.193318,0.444063,13.06,0,0.08,24,100000,8.0,4,0
LN009700,2022-03-31,B,MORTGAGE,EDUCATION,7200.0,0.137354,0.307294,10.99,0,0.11,22,63500,5.0,3,0
LN009701,2023-03-23,C,MORTGAGE,EDUCATION,7000.0,0.18807,0.452072,13.48,0,0.11,22,63500,3.0,2,0
LN009702,2022-08-29,A,RENT,MEDICAL,8400.0,0.081834,0.188715,7.49,0,0.06,23,130000,0.0,4,0
LN009703,2024-06-13,D,RENT,MEDICAL,8400.0,0.573435,0.535803,14.84,1,0.07,23,100300,3.0,2,0
LN009704,2022-11-19,B,RENT,VENTURE,8400.0,0.142833,0.28957,12.53,0,0.06,26,140000,5.0,2,0
LN009705,2021-11-22,C,RENT,DEBTCONSOLIDATION,8500.0,0.264012,0.415248,14.27,1,0.47,26,18000,2.0,3,0
LN009706,2022-06-23,C,RENT,HOMEIMPROVEMENT,8500.0,0.337255,0.412016,13.48,1,0.47,23,18000,2.0,3,1
LN009707,2024-02-22,A,MORTGAGE,DEBTCONSOLIDATION,2500.0,0.08739,0.20317,7.51,0,0.04,24,63554,4.0,2,0
LN009708,2021-11-02,C,RENT,VENTURE,8500.0,0.266263,0.401928,10.28,1,0.47,25,18000,3.0,2,0
LN009709,2023-07-26,B,RENT,DEBTCONSOLIDATION,8500.0,0.204075,0.293821,9.99,1,0.44,26,19200,0.0,2,0
LN009710,2024-03-12,A,MORTGAGE,VENTURE,2475.0,0.074224,0.201504,5.79,0,0.04,23,63600,7.0,3,0
LN009711,2022-12-21,A,OWN,VENTURE,4000.0,0.074365,0.195703,6.76,0,0.06,22,63600,1.0,2,0
LN009712,2024-01-14,D,MORTGAGE,MEDICAL,9925.0,0.58789,0.563962,15.58,1,0.17,24,57655,7.0,2,0
LN009713,2023-08-07,A,MORTGAGE,HOMEIMPROVEMENT,12500.0,0.093176,0.193409,7.51,0,0.2,25,63720,8.0,3,0
LN009714,2022-06-21,B,MORTGAGE,DEBTCONSOLIDATION,25000.0,0.199145,0.308625,11.36,0,0.39,22,63800,7.0,4,0
LN009715,2023-10-30,B,RENT,MEDICAL,8550.0,0.165074,0.29007,11.99,0,0.2,22,42000,3.0,2,0
LN009716,2023-04-02,B,RENT,MEDICAL,8550.0,0.170469,0.288476,10.25,1,0.24,26,36000,5.0,2,0
LN009717,2022-09-20,A,RENT,EDUCATION,8550.0,0.086894,0.200596,7.88,0,0.13,23,66000,3.0,4,0
LN009718,2022-07-29,B,MORTGAGE,MEDICAL,17000.0,0.171471,0.302503,11.12,0,0.27,26,63834,5.0,3,0
LN009719,2021-12-31,D,RENT,DEBTCONSOLIDATION,8575.0,0.687474,0.545111,15.62,1,0.27,25,32000,2.0,2,1
LN009720,2021-11-21,A,MORTGAGE,DEBTCONSOLIDATION,4000.0,0.076534,0.185079,5.42,0,0.06,22,63996,6.0,4,0
LN009721,2023-07-22,B,MORTGAGE,VENTURE,6000.0,0.141177,0.296797,10.75,0,0.09,24,63996,5.0,3,0
LN009722,2021-12-15,A,MORTGAGE,EDUCATION,3250.0,0.080789,0.196653,7.88,0,0.05,22,63996,4.0,4,0
LN009723,2023-12-24,C,RENT,DEBTCONSOLIDATION,8575.0,0.199815,0.40307,14.65,0,0.16,25,55000,0.0,3,0
LN009724,2021-03-11,A,MORTGAGE,MEDICAL,14400.0,0.10572,0.235523,9.63,0,0.23,24,63996,8.0,4,0
LN009725,2023-02-03,D,MORTGAGE,PERSONAL,16500.0,0.682747,0.52036,15.31,1,0.28,23,58000,7.0,4,1
LN009726,2022-06-02,A,MORTGAGE,HOMEIMPROVEMENT,5000.0,0.078102,0.2076,6.62,0,0.08,26,64000,7.0,2,0
LN009727,2021-07-06,D,RENT,PERSONAL,8600.0,0.686511,0.565311,14.96,1,0.28,26,30500,1.0,4,1
LN009728,2022-06-05,A,RENT,VENTURE,8600.0,0.094725,0.228732,7.66,0,0.21,22,40000,0.0,2,0
LN009729,2024-06-24,B,MORTGAGE,EDUCATION,12000.0,0.158487,0.31322,11.71,0,0.19,26,64000,3.0,3,0
LN009730,2021-04-15,D,MORTGAGE,VENTURE,12000.0,0.590438,0.546836,16.77,0,0.19,24,64000,5.0,2,0
LN009731,2021-07-19,A,RENT,HOMEIMPROVEMENT,8600.0,0.073213,0.22541,8.59,0,0.09,25,95000,0.0,2,0
LN009732,2021-12-30,A,MORTGAGE,DEBTCONSOLIDATION,6625.0,0.085383,0.212021,6.62,0,0.1,22,64000,1.0,2,0
LN009733,2022-03-22,A,RENT,EDUCATION,8625.0,0.093948,0.232939,7.9,0,0.14,23,60626,4.0,4,0
LN009734,2021-10-17,A,OWN,EDUCATION,3000.0,0.073374,0.207954,7.49,0,0.05,24,64000,1.0,4,0
LN009735,2022-01-28,B,RENT,MEDICAL,8650.0,0.155588,0.320977,11.49,0,0.13,22,69000,5.0,3,0
LN009736,2022-03-02,D,RENT,EDUCATION,8675.0,0.671782,0.539074,15.99,0,0.21,25,42000,7.0,2,1
LN009737,2022-05-14,A,RENT,EDUCATION,8700.0,0.123693,0.232522,6.03,1,0.31,23,28000,0.0,2,0
LN009738,2022-12-13,A,MORTGAGE,EDUCATION,2100.0,0.077117,0.201692,6.03,0,0.03,23,64000,7.0,2,0
LN009739,2023-08-31,A,MORTGAGE,DEBTCONSOLIDATION,5200.0,0.084215,0.187316,7.9,0,0.08,24,64000,5.0,3,0
LN009740,2023-01-09,A,MORTGAGE,HOMEIMPROVEMENT,9000.0,0.08963,0.205126,5.99,0,0.14,25,64000,9.0,2,0
LN009741,2024-05-10,B,MORTGAGE,VENTURE,6000.0,0.138729,0.315429,10.99,0,0.09,22,64000,5.0,3,0
LN009742,2022-09-27,B,MORTGAGE,DEBTCONSOLIDATION,8000.0,0.142974,0.32839,10.99,0,0.13,23,64000,7.0,2,0
LN009743,2022-03-30,D,OWN,EDUCATION,15000.0,0.669198,0.535018,17.49,0,0.23,22,64000,6.0,4,1
LN009744,2021-10-21,A,MORTGAGE,EDUCATION,6000.0,0.08054,0.183794,7.49,0,0.09,22,64000,6.0,4,0
LN009745,2021-01-05,B,MORTGAGE,VENTURE,8000.0,0.151662,0.311411,10.99,0,0.13,24,64000,8.0,3,0
LN009746,2021-09-20,A,MORTGAGE,PERSONAL,9600.0,0.092855,0.220947,8.49,0,0.15,22,64000,3.0,3,0
LN009747,2023-11-17,B,RENT,MEDICAL,8725.0,0.18221,0.287554,12.18,0,0.3,24,29004,5.0,2,0
LN009748,2021-03-20,B,MORTGAGE,VENTURE,4000.0,0.137015,0.295056,10.0,0,0.06,24,64000,8.0,2,0
LN009749,2021-12-15,A,MORTGAGE,VENTURE,5550.0,0.07619,0.204889,7.29,0,0.09,23,64000,4.0,4,0
LN009750,2021-09-25,A,OWN,MEDICAL,10000.0,0.097362,0.222987,7.66,0,0.16,21,64000,5.0,3,0
LN009751,2022-03-19,A,RENT,HOMEIMPROVEMENT,8750.0,0.077177,0.204754,7.74,0,0.06,25,150000,2.0,4,0
LN009752,2023-04-06,B,MORTGAGE,MEDICAL,13225.0,0.165517,0.294947,10.37,0,0.21,24,64000,3.0,3,0
LN009753,2021-10-21,A,MORTGAGE,MEDICAL,5000.0,0.074222,0.210879,7.29,0,0.08,25,64000,10.0,2,0
LN009754,2023-03-12,B,MORTGAGE,VENTURE,1200.0,0.144483,0.282288,10.74,0,0.02,24,64000,8.0,4,0
LN009755,2023-07-20,B,MORTGAGE,MEDICAL,7000.0,0.142512,0.330032,10.38,0,0.11,22,64000,6.0,4,0
LN009756,2024-04-21,B,MORTGAGE,HOMEIMPROVEMENT,15000.0,0.174034,0.315531,10.38,0,0.23,26,64000,10.0,3,0
LN009757,2023-12-19,A,RENT,EDUCATION,8775.0,0.101468,0.198633,7.29,0,0.19,22,46104,4.0,2,0
LN009758,2023-06-08,C,MORTGAGE,VENTURE,15000.0,0.290821,0.396155,13.23,0,0.23,22,64000,6.0,3,1
LN009759,2023-12-04,C,MORTGAGE,PERSONAL,14000.0,0.290667,0.397318,13.23,0,0.22,22,64000,4.0,3,1
LN009760,2021-12-31,C,RENT,VENTURE,9000.0,0.342544,0.414161,11.34,1,0.49,23,18500,2.0,3,1
LN009761,2024-04-21,A,MORTGAGE,DEBTCONSOLIDATION,5500.0,0.072503,0.193404,7.14,0,0.09,23,64000,6.0,3,0
LN009762,2023-05-13,A,RENT,MEDICAL,9000.0,0.145313,0.2063,7.51,1,0.45,21,20000,2.0,4,0
LN009763,2024-06-13,B,RENT,VENTURE,9000.0,0.207791,0.273958,9.83,1,0.42,22,21600,1.0,4,0
LN009764,2021-02-11,B,RENT,PERSONAL,9000.0,0.200426,0.312079,10.99,1,0.38,22,23900,0.0,2,0
LN009765,2023-02-09,B,RENT,MEDICAL,9000.0,0.195543,0.314641,11.49,1,0.36,25,25000,5.0,2,0
LN009766,2021-02-10,B,MORTGAGE,EDUCATION,25000.0,0.199291,0.304551,11.83,0,0.39,22,64000,2.0,4,0
LN009767,2023-07-29,A,MORTGAGE,EDUCATION,12000.0,0.102265,0.217263,8.59,0,0.19,24,64000,0.0,3,0
LN009768,2023-04-19,B,RENT,MEDICAL,9000.0,0.195118,0.317856,11.48,1,0.36,24,25000,2.0,2,0
LN009769,2022-07-10,A,RENT,VENTURE,9000.0,0.133116,0.2181,8.9,1,0.35,22,25600,5.0,4,0
LN009770,2024-01-19,B,MORTGAGE,DEBTCONSOLIDATION,10000.0,0.145931,0.315673,10.99,0,0.16,24,64000,9.0,4,0
LN009771,2023-11-30,C,RENT,MEDICAL,9000.0,0.217688,0.38484,10.59,1,0.35,22,25920,1.0,2,0
LN009772,2023-12-20,C,RENT,DEBTCONSOLIDATION,9000.0,0.238719,0.4166,12.73,1,0.35,22,26000,0.0,4,0
LN009773,2024-03-12,D,MORTGAGE,PERSONAL,8000.0,0.649376,0.542742,14.96,0,0.13,26,64000,2.0,2,1
LN009774,2022-08-29,B,RENT,HOMEIMPROVEMENT,9000.0,0.189738,0.32399,11.49,1,0.34,24,26400,3.0,3,0
LN009775,2021-03-01,B,MORTGAGE,VENTURE,4800.0,0.14129,0.309296,12.21,0,0.07,24,64000,8.0,4,0
LN009776,2024-02-15,A,MORTGAGE,MEDICAL,2000.0,0.087537,0.21582,9.32,0,0.03,22,64000,5.0,4,0
LN009777,2023-12-26,A,RENT,MEDICAL,9000.0,0.1296,0.203243,7.9,1,0.34,21,26785,6.0,4,0
LN009778,2024-02-16,D,MORTGAGE,MEDICAL,25000.0,0.717329,0.556568,13.55,1,0.43,26,58000,1.0,4,1
LN009779,2022-02-01,C,MORTGAGE,MEDICAL,7200.0,0.195485,0.372537,11.97,1,0.12,23,58000,7.0,3,0
LN009780,2021-04-06,A,RENT,PERSONAL,9000.0,0.127442,0.217708,7.51,1,0.33,23,26976,4.0,4,0
LN009781,2022-09-07,C,RENT,VENTURE,9000.0,0.311012,0.415614,13.98,1,0.33,23,27600,3.0,3,1
LN009782,2022-05-05,B,RENT,MEDICAL,9000.0,0.190157,0.301206,10.99,1,0.31,22,28800,5.0,2,0
LN009783,2021-09-27,C,RENT,HOMEIMPROVEMENT,9000.0,0.301751,0.40902,13.49,1,0.3,22,30000,0.0,4,1
LN009784,2022-08-14,D,RENT,DEBTCONSOLIDATION,9000.0,0.692116,0.549482,17.58,1,0.3,25,30000,9.0,4,1
LN009785,2023-01-31,B,RENT,EDUCATION,9000.0,0.175062,0.311138,10.99,0,0.3,22,30000,2.0,3,0
LN009786,2021-12-28,C,RENT,MEDICAL,9000.0,0.30832,0.400034,12.99,0,0.3,21,30000,5.0,2,1
LN009787,2023-08-27,A,RENT,EDUCATION,9000.0,0.120565,0.205985,5.99,1,0.3,26,30000,8.0,2,0
LN009788,2023-04-20,C,MORTGAGE,PERSONAL,9600.0,0.285682,0.422341,14.27,0,0.15,26,64212,5.0,2,1
LN009789,2021-03-15,C,MORTGAGE,PERSONAL,9200.0,0.267475,0.399414,13.43,0,0.14,22,64260,6.0,3,1
LN009790,2023-07-01,A,MORTGAGE,MEDICAL,4500.0,0.076596,0.223318,8.94,0,0.07,26,64260,3.0,2,0
LN009791,2024-01-23,D,MORTGAGE,VENTURE,5000.0,0.654613,0.545024,14.91,0,0.08,22,64312,4.0,4,1
LN009792,2023-02-08,D,RENT,MEDICAL,9000.0,0.692177,0.526456,14.61,1,0.3,23,30000,2.0,4,1
LN009793,2023-08-29,B,RENT,PERSONAL,9000.0,0.181702,0.283699,10.38,0,0.29,24,31200,7.0,4,0
LN009794,2022-02-22,A,MORTGAGE,MEDICAL,10000.0,0.086819,0.197778,7.49,0,0.16,23,64500,0.0,4,0
LN009795,2023-08-26,B,MORTGAGE,MEDICAL,7000.0,0.141846,0.305991,10.99,0,0.11,23,64500,6.0,2,0
LN009796,2023-06-21,A,MORTGAGE,EDUCATION,5000.0,0.085825,0.208821,7.49,0,0.08,23,64500,4.0,2,0
LN009797,2023-06-25,C,MORTGAGE,EDUCATION,1200.0,0.187042,0.439789,14.72,0,0.02,24,64500,8.0,2,0
LN009798,2024-01-20,C,OWN,PERSONAL,12000.0,0.287177,0.408413,13.48,0,0.19,25,64500,4.0,4,1
LN009799,2022-04-10,B,MORTGAGE,EDUCATION,10000.0,0.154224,0.295384,12.18,0,0.16,23,64500,8.0,4,0
LN009800,2021-06-28,B,MORTGAGE,EDUCATION,15000.0,0.162885,0.317175,11.83,0,0.23,21,64500,2.0,2,0
LN009801,2022-12-11,B,RENT,EDUCATION,9000.0,0.181469,0.29606,12.69,0,0.27,21,33000,5.0,3,0
LN009802,2022-12-23,B,RENT,EDUCATION,9000.0,0.179316,0.296097,11.99,0,0.27,22,33000,6.0,4,0
LN009803,2022-05-30,A,RENT,PERSONAL,9000.0,0.125128,0.191494,5.79,0,0.27,25,33000,3.0,3,0
LN009804,2024-05-17,A,RENT,MEDICAL,9000.0,0.108522,0.1636,7.14,0,0.27,25,33000,5.0,2,0
LN009805,2021-04-21,B,RENT,PERSONAL,9000.0,0.180913,0.315943,11.86,1,0.27,21,33600,5.0,4,0
LN009806,2023-12-02,D,RENT,PERSONAL,9000.0,0.597942,0.55534,15.31,1,0.27,22,33600,6.0,4,0
LN009807,2022-03-14,B,RENT,DEBTCONSOLIDATION,9000.0,0.175587,0.32107,11.83,0,0.26,24,34000,0.0,4,0
LN009808,2021-05-23,B,MORTGAGE,EDUCATION,14500.0,0.171683,0.332241,10.99,0,0.22,24,64656,8.0,4,0
LN009809,2023-11-06,C,RENT,DEBTCONSOLIDATION,9000.0,0.208939,0.435245,13.16,0,0.26,24,34000,2.0,3,0
LN009810,2023-08-06,A,RENT,EDUCATION,9000.0,0.110575,0.20147,6.62,1,0.26,26,34320,2.0,2,0
LN009811,2021-04-14,B,RENT,EDUCATION,9000.0,0.181984,0.323479,11.71,1,0.31,23,29000,2.0,2,0
LN009812,2023-09-23,C,MORTGAGE,HOMEIMPROVEMENT,17500.0,0.29779,0.412455,13.48,0,0.27,26,64700,5.0,2,1
LN009813,2024-02-16,B,MORTGAGE,EDUCATION,4500.0,0.144726,0.29621,10.65,0,0.07,25,64800,9.0,2,0
LN009814,2021-11-18,A,RENT,MEDICAL,9000.0,0.117203,0.204426,8.94,0,0.26,21,35000,5.0,3,0
LN009815,2022-05-30,B,MORTGAGE,MEDICAL,2000.0,0.142134,0.303946,11.99,0,0.03,26,64800,5.0,4,0
LN009816,2024-06-19,B,RENT,MEDICAL,9000.0,0.185827,0.308895,10.99,1,0.31,22,29000,7.0,2,0
LN009817,2024-03-27,C,MORTGAGE,PERSONAL,4000.0,0.267872,0.439677,13.99,0,0.06,23,64800,7.0,2,1
LN009818,2023-08-27,B,RENT,EDUCATION,9000.0,0.172809,0.31089,9.99,0,0.25,23,36000,3.0,2,0
LN009819,2022-12-17,A,MORTGAGE,VENTURE,11000.0,0.088153,0.19159,5.79,0,0.17,24,64800,5.0,3,0
LN009820,2021-07-14,B,RENT,DEBTCONSOLIDATION,9000.0,0.178342,0.288778,11.11,0,0.25,23,36000,4.0,3,0
LN009821,2022-10-29,C,MORTGAGE,DEBTCONSOLIDATION,2400.0,0.188776,0.421448,13.23,0,0.04,23,64800,7.0,2,0
LN009822,2022-02-22,A,OWN,MEDICAL,3000.0,0.081574,0.223496,7.49,0,0.05,26,64800,11.0,4,0
LN009823,2023-04-23,D,MORTGAGE,PERSONAL,23500.0,0.626467,0.559732,15.33,1,0.4,22,58800,4.0,2,0
LN009824,2022-04-05,C,RENT,EDUCATION,9000.0,0.295004,0.409889,13.48,0,0.25,22,36000,3.0,2,1
LN009825,2024-01-13,D,RENT,EDUCATION,9000.0,0.609619,0.549363,15.58,1,0.3,24,30000,0.0,3,0
LN009826,2023-12-31,C,MORTGAGE,DEBTCONSOLIDATION,7500.0,0.263629,0.426717,13.47,0,0.12,26,64956,0.0,3,1
LN009827,2022-05-25,A,MORTGAGE,DEBTCONSOLIDATION,4000.0,0.07116,0.198254,9.63,0,0.06,26,64992,1.0,4,0
LN009828,2021-03-21,B,MORTGAGE,VENTURE,15000.0,0.165796,0.308127,10.99,0,0.23,26,64999,11.0,2,0
LN009829,2023-12-15,C,OWN,VENTURE,10000.0,0.279913,0.429485,13.98,0,0.15,26,64999,5.0,3,1
LN009830,2022-06-24,D,MORTGAGE,VENTURE,2500.0,0.567234,0.546096,14.61,0,0.04,22,64999,6.0,2,0
LN009831,2021-06-18,D,MORTGAGE,PERSONAL,3000.0,0.645406,0.55179,18.25,0,0.05,26,65000,9.0,4,1
LN009832,2021-05-15,D,RENT,DEBTCONSOLIDATION,9000.0,0.686427,0.581749,15.65,1,0.3,26,30000,0.0,4,1
LN009833,2023-08-04,C,RENT,VENTURE,9000.0,0.295023,0.432078,10.78,0,0.25,23,36000,6.0,4,1
LN009834,2023-12-23,A,MORTGAGE,EDUCATION,10500.0,0.089831,0.204261,6.03,0,0.16,23,65000,7.0,4,0
LN009835,2021-11-13,B,RENT,VENTURE,9000.0,0.183628,0.298714,10.39,0,0.25,21,36120,5.0,2,0
LN009836,2023-11-24,D,MORTGAGE,PERSONAL,3000.0,0.655773,0.555664,16.29,1,0.05,25,59000,4.0,3,1
LN009837,2021-09-04,A,RENT,VENTURE,9000.0,0.112724,0.207697,7.14,0,0.24,24,37000,5.0,2,0
LN009838,2023-08-15,A,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.095443,0.225553,6.62,0,0.15,26,65000,2.0,3,0
LN009839,2021-10-11,B,RENT,MEDICAL,9000.0,0.165806,0.279511,9.63,0,0.24,22,37500,0.0,4,0
LN009840,2021-06-21,B,MORTGAGE,VENTURE,12000.0,0.152688,0.30715,12.69,0,0.18,24,65000,2.0,4,0
LN009841,2022-10-17,A,MORTGAGE,EDUCATION,8200.0,0.080066,0.216759,6.62,0,0.13,23,65000,0.0,4,0
LN009842,2022-12-22,A,MORTGAGE,VENTURE,12000.0,0.102273,0.226656,7.9,0,0.18,25,65000,0.0,4,0
LN009843,2023-11-14,B,OWN,PERSONAL,6000.0,0.140064,0.280386,10.65,0,0.09,23,65000,6.0,2,0
LN009844,2023-04-25,A,MORTGAGE,MEDICAL,10200.0,0.085343,0.197289,7.9,0,0.16,23,65000,0.0,3,0
LN009845,2021-02-11,A,RENT,DEBTCONSOLIDATION,9000.0,0.103445,0.186456,7.9,0,0.23,24,38400,6.0,2,0
LN009846,2023-08-17,B,RENT,MEDICAL,9000.0,0.167607,0.290222,10.83,0,0.23,22,38500,1.0,2,0
LN009847,2021-05-29,A,RENT,EDUCATION,9000.0,0.114942,0.190802,7.49,1,0.27,23,33359,2.0,4,0
LN009848,2022-10-27,B,RENT,PERSONAL,9000.0,0.170055,0.316047,11.99,0,0.23,23,39600,7.0,3,0
LN009849,2021-10-02,E,RENT,EDUCATION,9000.0,0.732059,0.647435,16.0,1,0.26,24,33996,1.0,2,1
LN009850,2021-04-22,B,MORTGAGE,HOMEIMPROVEMENT,17000.0,0.178228,0.297333,9.91,0,0.26,26,65000,1.0,2,0
LN009851,2021-09-16,B,RENT,VENTURE,9000.0,0.165604,0.308351,11.99,0,0.23,24,40000,1.0,4,0
LN009852,2021-01-21,B,RENT,EDUCATION,9000.0,0.168019,0.320274,10.59,0,0.23,22,40000,2.0,4,0
LN009853,2023-10-18,B,MORTGAGE,PERSONAL,12000.0,0.162234,0.284006,9.91,0,0.18,24,65000,3.0,3,0
LN009854,2024-02-19,A,RENT,VENTURE,9000.0,0.102391,0.181007,7.49,0,0.23,23,40000,4.0,3,0
LN009855,2024-04-16,C,RENT,EDUCATION,9000.0,0.290453,0.421098,12.61,0,0.23,23,40000,1.0,2,1
LN009856,2022-06-03,E,RENT,MEDICAL,9000.0,0.739158,0.642376,17.06,1,0.26,23,34000,5.0,4,1
LN009857,2022-11-03,B,MORTGAGE,PERSONAL,6300.0,0.138511,0.291563,11.71,0,0.1,24,65000,8.0,2,0
LN009858,2023-12-03,A,MORTGAGE,PERSONAL,7200.0,0.079676,0.22391,8.9,0,0.11,22,65000,0.0,2,0
LN009859,2024-01-29,C,RENT,PERSONAL,9000.0,0.216079,0.380605,12.53,0,0.23,25,40000,1.0,2,0
LN009860,2021-07-07,A,MORTGAGE,VENTURE,12000.0,0.10587,0.198736,7.9,0,0.18,26,65000,11.0,2,0
LN009861,2024-05-01,A,MORTGAGE,PERSONAL,12000.0,0.098627,0.17577,7.9,0,0.18,23,65000,0.0,3,0
LN009862,2023-08-25,A,MORTGAGE,EDUCATION,6000.0,0.081963,0.208006,6.03,0,0.09,24,65000,3.0,3,0
LN009863,2021-10-08,D,RENT,HOMEIMPROVEMENT,9000.0,0.683154,0.567565,15.99,1,0.25,23,35500,2.0,2,1
LN009864,2022-04-20,B,MORTGAGE,DEBTCONSOLIDATION,6600.0,0.137434,0.294002,10.65,0,0.1,24,65000,8.0,2,0
LN009865,2021-12-13,D,MORTGAGE,VENTURE,7200.0,0.653078,0.538447,17.58,0,0.11,24,65000,8.0,4,1
LN009866,2021-03-02,A,MORTGAGE,DEBTCONSOLIDATION,5000.0,0.079451,0.230888,6.03,1,0.08,25,59000,9.0,2,0
LN009867,2022-07-15,A,MORTGAGE,EDUCATION,5000.0,0.081208,0.219452,7.51,0,0.08,26,65000,10.0,2,0
LN009868,2024-03-19,A,MORTGAGE,VENTURE,10000.0,0.090183,0.239827,6.03,0,0.15,21,65000,5.0,3,0
LN009869,2022-06-28,A,RENT,VENTURE,9000.0,0.103498,0.216372,8.49,0,0.21,23,42000,7.0,4,0
LN009870,2023-05-05,B,MORTGAGE,PERSONAL,8000.0,0.145243,0.31416,12.69,0,0.12,24,65000,2.0,2,0
LN009871,2021-03-06,B,MORTGAGE,DEBTCONSOLIDATION,2200.0,0.143093,0.331352,12.42,0,0.03,21,65000,5.0,3,0
LN009872,2023-10-20,A,RENT,DEBTCONSOLIDATION,9000.0,0.095461,0.207811,7.51,0,0.21,23,42000,3.0,4,0
LN009873,2021-05-27,A,MORTGAGE,DEBTCONSOLIDATION,7425.0,0.08,0.207828,6.03,0,0.11,23,65000,7.0,4,0
LN009874,2023-03-20,A,RENT,EDUCATION,9000.0,0.116554,0.179441,8.94,1,0.25,21,36140,5.0,2,0
LN009875,2022-06-25,D,RENT,PERSONAL,9000.0,0.594094,0.565906,14.96,0,0.21,26,42600,3.0,2,0
LN009876,2023-10-03,A,RENT,MEDICAL,9000.0,0.101495,0.212903,6.76,0,0.21,25,42900,9.0,4,0
LN009877,2021-10-30,C,MORTGAGE,PERSONAL,4200.0,0.196781,0.419469,15.27,0,0.06,24,65000,9.0,2,0
LN009878,2022-09-15,D,MORTGAGE,VENTURE,8000.0,0.647696,0.56269,17.27,0,0.12,26,65000,2.0,3,1
LN009879,2022-09-19,C,RENT,PERSONAL,9000.0,0.283753,0.397678,13.85,0,0.21,26,43000,0.0,4,1
LN009880,2021-08-11,D,RENT,EDUCATION,9000.0,0.681064,0.529889,14.54,0,0.21,22,43200,4.0,4,1
LN009881,2023-11-04,A,MORTGAGE,MEDICAL,7000.0,0.08183,0.2199,7.9,0,0.11,23,65000,3.0,4,0
LN009882,2022-10-25,A,RENT,EDUCATION,9000.0,0.100387,0.20534,6.17,0,0.21,23,43200,0.0,3,0
LN009883,2023-10-19,A,MORTGAGE,PERSONAL,3300.0,0.073604,0.216739,7.51,0,0.05,24,65000,8.0,4,0
LN009884,2021-08-11,B,RENT,DEBTCONSOLIDATION,9000.0,0.165038,0.3077,10.99,0,0.2,26,44000,4.0,2,0
LN009885,2024-05-16,A,RENT,MEDICAL,9000.0,0.102322,0.218618,7.29,0,0.2,25,44000,9.0,3,0
LN009886,2024-03-05,A,RENT,MEDICAL,9000.0,0.094128,0.195948,8.94,0,0.2,25,44000,0.0,3,0
LN009887,2023-06-16,B,RENT,PERSONAL,9000.0,0.162099,0.321772,10.65,0,0.2,25,44640,4.0,4,0
LN009888,2022-11-11,B,RENT,EDUCATION,9000.0,0.161122,0.295342,10.65,0,0.2,23,45000,7.0,2,0
LN009889,2021-01-14,C,MORTGAGE,EDUCATION,10000.0,0.19858,0.412826,12.99,0,0.15,25,65000,3.0,2,0
LN009890,2021-07-12,A,RENT,PERSONAL,9000.0,0.094004,0.202588,7.9,0,0.2,22,45000,7.0,3,0
LN009891,2022-04-15,A,RENT,EDUCATION,9000.0,0.10586,0.199649,5.99,0,0.2,23,45000,4.0,3,0
LN009892,2022-05-08,A,RENT,MEDICAL,9000.0,0.104179,0.217396,8.49,0,0.2,21,45000,3.0,3,0
LN009893,2023-07-13,C,RENT,EDUCATION,9000.0,0.285484,0.428068,14.26,0,0.2,22,45000,0.0,3,1
LN009894,2024-01-06,A,MORTGAGE,EDUCATION,12800.0,0.098518,0.217478,5.99,0,0.2,22,65000,6.0,4,0
LN009895,2024-01-01,A,MORTGAGE,VENTURE,7000.0,0.080918,0.220448,8.49,0,0.11,23,65000,1.0,4,0
LN009896,2021-06-28,C,OWN,HOMEIMPROVEMENT,4800.0,0.263408,0.405023,13.49,0,0.07,26,65000,1.0,2,1
LN009897,2022-10-09,B,RENT,EDUCATION,9000.0,0.160583,0.311462,11.48,0,0.2,22,45000,0.0,4,0
LN009898,2024-02-29,D,MORTGAGE,MEDICAL,8000.0,0.657149,0.547564,15.99,1,0.14,26,59000,5.0,2,1
